Vibration iOSApp file: VibrationDatag500-2.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:40:48
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322230, Longitude
36.297386, Latitude
0.000000, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
1.49574165e+01,6.98706927e-03,2.19923840e-03,-2.73480010e-03
1.49775743e+01,3.49699683e-03,5.46427397e-03,-3.83122358e-03
1.49977322e+01,7.91811012e-03,6.90664211e-03,-5.81900682e-03
1.50178909e+01,6.22966653e-03,6.17720233e-03,-7.00038532e-03
1.50380487e+01,5.43444650e-03,6.12180820e-03,-5.05308202e-03
1.50582075e+01,6.96842745e-03,5.36334002e-03,-5.63844480e-03
1.50783653e+01,6.01847749e-03,5.14362939e-03,-2.66715582e-03
1.50985241e+01,4.72071953e-03,4.55107586e-03,-6.65337546e-03
1.51186819e+01,6.45843195e-03,5.91914169e-03,-4.42244532e-03
1.51388397e+01,6.71116589e-03,5.43338107e-03,-5.02272160e-04
1.51589985e+01,3.19925533e-03,8.01691413e-03,-1.19227059e-02
1.51791573e+01,8.12557060e-03,4.90847230e-03,-4.46212618e-03
1.51993151e+01,7.76764192e-03,1.77153479e-03,-2.26049102e-03
1.52194729e+01,4.08662064e-03,4.46958328e-03,-2.99818674e-03
1.52396307e+01,7.15325074e-03,3.65971588e-03,-4.35852958e-03
1.52597904e+01,5.71088260e-03,6.10902533e-03,-3.37422499e-03
1.52799482e+01,7.49653205e-03,6.78014196e-03,-5.61660668e-03
1.53001060e+01,6.33858982e-03,3.99314379e-03,-2.84185912e-03
1.53202639e+01,6.80091465e-03,5.85149741e-03,-5.31540299e-03
1.53404236e+01,7.00278208e-03,5.28930407e-03,-7.62676075e-03
1.53605814e+01,4.82032169e-03,8.78949650e-03,-5.56014758e-03
1.53807392e+01,6.77854382e-03,6.95617683e-03,-3.80832027e-03
1.54008970e+01,5.33644203e-03,4.47091460e-03,-5.46667073e-03
1.54210558e+01,7.29466463e-03,2.07114033e-03,-2.28126370e-03
1.54412146e+01,4.24081786e-03,2.68899370e-03,-3.40804714e-03
1.54613724e+01,6.45710016e-03,6.73699845e-03,-4.08528885e-03
1.54815302e+01,6.85604196e-03,6.18119666e-04,-5.88958059e-03
1.55016890e+01,4.42430936e-03,3.27222608e-03,-3.29885771e-03
1.55218468e+01,5.56547381e-03,4.22084378e-03,-1.78911164e-03
1.55420055e+01,5.73138893e-03,3.23281111e-03,-6.14524400e-03
1.55621634e+01,6.43739291e-03,8.69016070e-03,-3.72283277e-03
1.55823212e+01,6.21821498e-03,5.73937828e-03,-5.49996039e-03
1.56024799e+01,6.61049830e-03,4.37131245e-03,-3.24905640e-03
1.56226377e+01,7.46297603e-03,8.24780960e-04,-2.96542980e-03
1.56427965e+01,6.65151095e-03,4.40779794e-03,-9.89817083e-03
1.56629543e+01,6.51276018e-03,5.97187225e-03,-5.97027456e-03
1.56831131e+01,6.61475956e-03,4.98437230e-03,-2.18565622e-03
1.57032709e+01,5.48664434e-03,3.79686872e-03,-5.39982552e-03
1.57234287e+01,7.09492760e-03,6.71356265e-03,-4.50420426e-03
1.57435875e+01,5.36573678e-03,4.00113314e-03,-5.60142659e-03
1.57637463e+01,5.82193630e-03,5.06826164e-03,-4.18329332e-03
1.57839041e+01,5.94630605e-03,4.29807557e-03,-5.61687304e-03
1.58040619e+01,8.05419777e-03,3.86637729e-03,-4.42564115e-03
1.58242197e+01,7.96764530e-03,3.81284766e-03,-5.19156596e-03
1.58443794e+01,6.35909615e-03,6.68506697e-03,-5.07199019e-03
1.58645363e+01,3.73242027e-03,6.07706746e-03,-8.50267429e-03
1.58846941e+01,3.06183635e-03,7.10424827e-03,-4.83496906e-03
1.59048519e+01,2.82374979e-03,8.06431845e-03,-2.24797428e-03
1.59250116e+01,7.02222297e-03,6.84485678e-03,-9.02465358e-03
1.59451694e+01,8.60041194e-03,5.24403062e-03,-9.48617992e-04
1.59653244e+01,7.05071911e-03,1.96860870e-03,-3.82829411e-03
1.59854832e+01,9.56287887e-03,1.84956531e-03,-6.60357438e-03
1.60056419e+01,4.99901967e-03,3.91884148e-03,-6.69705123e-03
1.60257988e+01,8.67391564e-03,3.05251521e-03,-4.60433913e-03
1.60459576e+01,2.70204316e-03,4.11804579e-03,-2.90897093e-03
1.60661163e+01,4.17184178e-03,3.37023032e-03,-5.23604080e-03
1.60862751e+01,7.51277758e-03,6.40783180e-03,-6.82328502e-03
1.61064320e+01,4.95587662e-03,4.39235149e-03,-5.05281566e-03
1.61265907e+01,6.70557329e-03,4.14174795e-03,-8.41745362e-03
1.61467495e+01,7.23154750e-03,1.71880412e-03,-4.84082801e-03
1.61669083e+01,5.17878309e-03,5.33457799e-03,-4.34042001e-03
1.61870651e+01,7.94341043e-03,7.44513329e-03,-6.64112484e-03
1.62072239e+01,6.65364182e-03,4.32444084e-03,-3.32389143e-03
1.62273827e+01,3.24053434e-03,7.38894055e-03,-7.26030953e-03
1.62475395e+01,7.89094623e-03,5.68318553e-03,-5.10235038e-03
1.62676983e+01,5.18863648e-03,6.03498938e-03,-3.54173779e-03
1.62878571e+01,3.31004290e-03,8.02144129e-03,-4.07676678e-03
1.63080139e+01,7.59933004e-03,5.85176377e-03,-3.46637052e-03
1.63281727e+01,6.10076915e-03,3.26104066e-03,-4.75693820e-03
1.63483315e+01,7.36923283e-03,5.22725238e-03,-6.05789246e-03
1.63684902e+01,5.42246224e-03,3.03307408e-03,-4.60247509e-03
1.63886471e+01,8.13888665e-03,8.67844280e-03,-3.70285916e-03
1.64088078e+01,4.76785749e-03,5.01260161e-03,5.12658502e-04
1.64289665e+01,3.54040624e-03,1.89350758e-04,-5.13670500e-03
1.64491253e+01,5.40115684e-03,5.80515852e-03,-7.33035104e-03
1.64692841e+01,6.86163455e-03,6.56708889e-03,-6.04510913e-03
1.64894409e+01,1.09687615e-02,6.78600091e-03,-5.60355699e-03
1.65095997e+01,6.55350694e-03,2.26075738e-03,-7.11037358e-03
1.65297585e+01,7.07655167e-03,3.72762652e-03,-3.15344892e-03
1.65499172e+01,7.27069611e-03,3.56330955e-03,-3.45598417e-03
1.65700741e+01,3.41363996e-03,3.61364335e-03,-6.03525573e-03
1.65902328e+01,4.22883360e-03,3.16862902e-03,-5.25654713e-03
1.66103916e+01,2.92361830e-03,8.97858106e-03,-2.77900859e-03
1.66305485e+01,5.53591270e-03,1.43091648e-03,-7.73355365e-03
1.66507072e+01,4.93323943e-03,4.82724560e-03,-6.54764799e-03
1.66708660e+01,5.97853027e-03,4.87225316e-03,-4.56971815e-03
1.66910248e+01,6.83047529e-03,7.86910858e-03,-3.19819013e-03
1.67111816e+01,9.50615387e-03,4.91646165e-03,-8.05153511e-03
1.67313404e+01,6.08638814e-03,3.04638990e-03,-2.91775935e-03
1.67514992e+01,7.49759749e-03,3.83015815e-03,-3.95825645e-03
1.67716579e+01,6.41156035e-03,2.87168659e-03,-4.17663530e-03
1.67918148e+01,6.72075339e-03,6.89279335e-03,-3.71697382e-03
1.68119736e+01,3.62589373e-03,6.96230214e-03,-3.95266386e-03
1.68321304e+01,8.86779372e-03,8.00466351e-03,-6.86669443e-03
1.68522911e+01,3.93215753e-03,4.34494717e-03,-4.49062232e-03
1.68724480e+01,5.54523384e-03,2.95530981e-03,-2.73746322e-03
1.68926067e+01,3.93828237e-03,5.89650497e-03,-4.72897524e-03
1.69127636e+01,3.95719102e-03,4.51538945e-03,-6.41502254e-03
1.69329243e+01,6.14018412e-03,4.31325566e-03,-7.75672309e-03
1.69530811e+01,8.17883387e-03,4.85760579e-03,-6.69119228e-03
1.69732399e+01,9.30162240e-03,7.59054162e-03,-2.24344688e-03
1.69933968e+01,7.66750704e-03,6.47441065e-03,-3.69273918e-03
1.70135574e+01,3.37395887e-03,3.84800136e-03,-5.77746145e-03
1.70337143e+01,5.36200870e-03,3.93641833e-03,-4.44321800e-03
1.70538731e+01,3.38940509e-03,5.26986318e-03,-5.77107025e-03
1.70740299e+01,5.38437907e-03,6.19797455e-03,-5.37772104e-03
1.70941887e+01,3.98115953e-03,5.50262351e-03,-4.34920844e-03
1.71143475e+01,6.49518333e-03,-2.45010830e-04,-5.68052242e-03
1.71345062e+01,5.09276288e-03,1.92253594e-03,-5.66880452e-03
1.71546631e+01,6.62434706e-03,6.14737486e-03,-6.17320708e-04
1.71748219e+01,4.87358496e-03,3.80246132e-03,-7.10904226e-03
1.71949806e+01,4.39048745e-03,5.27838536e-04,-7.09732436e-03
1.72151394e+01,6.21422008e-03,3.04638990e-03,-2.11162050e-03
1.72352962e+01,4.50420426e-03,2.61122943e-03,-5.11539960e-03
1.72554550e+01,4.67544561e-03,3.82083724e-03,-6.43845834e-03
1.72756138e+01,9.92693286e-03,5.18464204e-03,-5.12844929e-03
1.72957706e+01,5.05734282e-03,1.86021801e-03,-7.77137047e-03
1.73159294e+01,1.64556724e-03,5.75109618e-03,-6.52953843e-03
1.73360882e+01,6.89891865e-03,6.27014646e-03,-5.46374125e-03
1.73562469e+01,2.45490181e-03,6.75537437e-03,-7.37429305e-04
1.73764038e+01,2.61202827e-03,4.18648915e-03,-2.91855820e-03
1.73965626e+01,3.76198138e-03,6.81982283e-03,-2.71695689e-03
1.74167213e+01,6.24031899e-03,3.24985548e-03,-8.16125702e-03
1.74368801e+01,4.44960967e-03,6.07413799e-03,-6.16122317e-03
1.74570370e+01,5.95882302e-03,7.14286417e-03,-3.29433032e-03
1.74771957e+01,7.78814824e-03,4.20699548e-03,-2.33692373e-03
1.74973545e+01,5.55695174e-03,4.93190810e-03,-4.65280889e-03
1.75175133e+01,6.53246790e-03,6.81955647e-03,-8.36978294e-03
1.75376701e+01,7.23128114e-03,5.70475729e-03,-3.79820028e-03
1.75578289e+01,8.03555548e-03,1.36460376e-03,-4.64055827e-03
1.75779858e+01,8.59002583e-03,7.92823080e-03,-6.33832347e-03
1.75981464e+01,8.23555887e-03,2.94811931e-03,-3.05810780e-03
1.76183033e+01,5.24509558e-03,2.13372475e-03,-2.36408808e-03
1.76384621e+01,5.53484773e-03,2.52520922e-03,-8.22357461e-03
1.76586189e+01,6.23605773e-03,6.57933950e-03,-7.03926757e-03
1.76787777e+01,9.79377516e-03,4.39022109e-03,-5.35694836e-03
1.76989365e+01,6.54498488e-03,4.01817728e-03,-4.63762879e-03
1.77190952e+01,6.88427128e-03,6.84405770e-03,-5.93911530e-03
1.77392521e+01,5.05627738e-03,4.04161308e-03,-3.01602995e-03
1.77594109e+01,5.51247690e-03,4.40673251e-03,-5.30315284e-03
1.77795696e+01,4.19980520e-03,4.12283977e-03,-7.84727000e-03
1.77997284e+01,5.83445327e-03,4.53056954e-03,-4.48396429e-03
1.78198853e+01,6.97774813e-03,4.63656336e-03,-5.25201997e-03
1.78400440e+01,4.91805933e-03,6.56096358e-03,-6.02220604e-03
1.78602028e+01,1.00526344e-02,7.28614256e-03,-6.28932100e-03
1.78803616e+01,4.02989518e-03,3.00617632e-03,-5.71327936e-03
1.79005184e+01,6.77774474e-03,6.69545308e-03,-5.34150237e-03
1.79206772e+01,5.44669712e-03,4.85627400e-03,-4.38063359e-03
1.79408360e+01,7.32768746e-03,8.72504804e-03,-1.54703029e-03
1.79609947e+01,5.63285220e-03,7.21690012e-03,-4.40113991e-03
1.79811516e+01,4.91512986e-03,4.23708931e-03,-5.40914666e-03
1.80013103e+01,3.36809992e-03,4.78889607e-03,-8.66779033e-03
1.80214691e+01,4.84002894e-03,3.64453602e-03,-6.07626839e-03
1.80416260e+01,6.76895631e-03,4.52790642e-03,-5.26107475e-03
1.80617847e+01,6.08399138e-03,3.61843687e-03,-7.39799533e-03
1.80819435e+01,8.22756998e-03,7.16097374e-03,-4.45493590e-03
1.81021023e+01,4.91273310e-03,5.57559403e-03,-7.72183575e-03
1.81222591e+01,4.47544223e-03,3.48021882e-03,-4.44641383e-03
1.81424179e+01,7.85925426e-03,1.65648619e-03,-5.45415375e-03
1.81625767e+01,2.42161239e-03,3.62110022e-03,-5.78065729e-03
1.81827354e+01,1.76993688e-03,3.72842560e-03,-3.51617159e-03
1.82028923e+01,8.64222366e-03,4.19927249e-03,-6.81529567e-03
1.82230511e+01,7.65632186e-03,6.32793689e-03,-6.78307144e-03
1.82432098e+01,9.65555664e-03,5.34975808e-03,-1.78218738e-03
1.82633686e+01,7.98761938e-03,3.43068410e-03,-5.21633355e-03
1.82835255e+01,6.90158177e-03,4.48742649e-03,-6.97322097e-03
1.83036842e+01,7.77190272e-03,5.79850050e-03,-5.00301458e-03
1.83238430e+01,8.58869404e-03,4.65014577e-03,-5.47705684e-03
1.83440018e+01,2.70523899e-03,3.72309913e-03,-4.78277076e-03
1.83641586e+01,4.93616890e-03,1.96461403e-03,-2.77501385e-04
1.83843174e+01,4.60886676e-03,5.87866176e-03,-6.38626004e-03
1.84044762e+01,6.00995542e-03,5.77772781e-03,-5.27758617e-03
1.84246330e+01,1.02584967e-02,4.93803341e-03,-4.07383731e-03
1.84447918e+01,6.37933612e-03,7.63688050e-03,-4.95933834e-03
1.84649506e+01,6.07333891e-03,8.16099066e-03,-7.30611617e-03
1.84851093e+01,6.41022855e-03,5.57213183e-03,-6.54232129e-03
1.85052662e+01,9.51041467e-03,2.82641291e-03,-7.48561323e-03
1.85254250e+01,5.06719667e-03,2.26421957e-03,-5.77985868e-03
1.85455837e+01,5.91195142e-03,6.67388178e-03,-1.38031633e-03
1.85657425e+01,6.95164921e-03,4.05173330e-03,-3.88768245e-03
1.85858994e+01,5.90396160e-03,4.24880721e-03,-3.57848941e-03
1.86060581e+01,6.15456514e-03,5.44456672e-03,-3.46317468e-03
1.86262150e+01,6.66988688e-03,7.89094623e-03,-6.73167221e-03
1.86463757e+01,8.75647366e-03,5.36227459e-03,-5.49836224e-03
1.86665325e+01,7.86298327e-03,8.29095300e-03,-3.89673724e-03
1.86866913e+01,7.96604715e-03,3.33880493e-03,-3.18460795e-03
1.87068481e+01,7.54260458e-03,5.02618402e-03,-5.22672012e-03
1.87270088e+01,6.34391606e-03,2.89911707e-03,-4.81073419e-03
1.87471657e+01,1.79390528e-03,2.22533732e-03,-4.96200193e-03
1.87673244e+01,7.93861691e-03,6.93380600e-03,-3.81710869e-03
1.87874813e+01,5.56680560e-03,4.45440318e-03,-3.05358041e-03
1.88076401e+01,5.67626162e-03,5.39343385e-03,-3.24612693e-03
1.88277988e+01,7.12422235e-03,2.56036315e-03,-5.53671177e-03
1.88479576e+01,5.67279942e-03,2.73586530e-03,-5.22911688e-03
1.88681145e+01,3.82376672e-03,4.71592555e-03,-4.14627558e-03
1.88882732e+01,4.87970980e-03,3.57076642e-03,-2.13878462e-03
1.89084320e+01,7.40651740e-03,1.77259999e-03,-5.93325635e-03
1.89285889e+01,7.04033254e-03,6.80943672e-03,-8.82811286e-03
1.89487476e+01,9.46274400e-03,4.33855550e-03,-6.70077978e-03
1.89689064e+01,3.88422050e-03,4.87225316e-03,-3.93428793e-03
1.89890652e+01,2.43918924e-03,7.26084225e-03,-3.30871134e-03
1.90092220e+01,5.91701129e-03,4.52098204e-03,-4.17716801e-03
1.90293808e+01,5.08850208e-03,5.75589016e-03,-4.07144055e-03
1.90495377e+01,4.54068976e-03,7.50532048e-03,-5.48424758e-03
1.90696983e+01,5.13484096e-03,2.96463096e-03,-8.73010792e-03
1.90898552e+01,5.13990084e-03,6.53699506e-03,-2.51508923e-03
1.91100140e+01,4.21045767e-03,5.36786765e-03,-2.81016761e-03
1.91301708e+01,4.86133434e-03,5.05414698e-03,-6.82887761e-03
1.91503296e+01,6.56495849e-03,6.33539399e-03,-6.29065279e-03
1.91704884e+01,7.97430333e-03,4.08449024e-03,-8.54848046e-03
1.91906471e+01,4.98437230e-03,1.66873669e-03,-2.78699817e-03
1.92108040e+01,3.05384677e-03,7.60918390e-03,-2.43040081e-03
1.92309628e+01,5.24429698e-03,5.89091238e-03,-3.21629969e-03
1.92511215e+01,4.34015365e-03,7.54979532e-03,-5.71674155e-03
1.92712803e+01,5.28957043e-03,5.10394806e-03,-7.41903391e-03
1.92914371e+01,8.18203017e-03,4.59315395e-03,-6.68160478e-03
1.93115959e+01,5.55215823e-03,1.92280230e-03,-5.32312645e-03
1.93317547e+01,7.22702034e-03,5.09622507e-03,-2.54118838e-03
1.93519135e+01,4.84721968e-03,6.52021728e-03,-2.20349943e-03
1.93720703e+01,4.09967033e-03,4.99395980e-03,-5.09009976e-03
1.93922291e+01,8.26485362e-03,5.91168506e-03,-8.07204098e-03
1.94123878e+01,7.10824318e-03,5.89384185e-03,-8.86353292e-03
1.94325447e+01,5.28371148e-03,3.77423177e-03,-1.42851961e-03
1.94527035e+01,7.96205271e-03,6.41315803e-03,-1.97659805e-03
1.94728622e+01,2.53000297e-03,8.36951658e-03,-4.69382154e-03
1.94930210e+01,7.61424378e-03,4.60460549e-03,-5.05894097e-03
1.95131779e+01,7.89494067e-03,1.40934484e-03,-5.46880113e-03
1.95333366e+01,5.08743664e-03,7.17136031e-03,-5.72499726e-03
1.95534954e+01,6.62194984e-03,7.86271691e-03,-2.67914007e-03
1.95736542e+01,5.13936812e-03,7.23101478e-03,-1.61094614e-03
1.95938110e+01,1.67246512e-03,7.06217065e-03,-4.26212279e-03
1.96139698e+01,5.56946872e-03,-3.27302492e-04,-3.74067598e-03
1.96341267e+01,7.03420723e-03,4.99928603e-03,-6.58013858e-03
1.96542873e+01,6.68533333e-03,5.12978062e-03,-4.04560799e-03
1.96744442e+01,4.73696459e-03,3.81497829e-03,-5.26134111e-03
1.96946030e+01,3.22615332e-03,3.43308086e-03,-5.53857628e-03
1.97147598e+01,6.36069383e-03,8.70001502e-03,-2.80244439e-03
1.97349186e+01,6.20170310e-03,7.80945364e-03,-6.72581326e-03
1.97550774e+01,5.54310344e-03,7.01849489e-03,-7.25738006e-03
1.97752361e+01,3.56730423e-03,4.81898990e-03,-2.68766214e-03
1.97953930e+01,6.28133165e-03,8.70001502e-03,-5.10235038e-03
1.98155518e+01,6.84352499e-03,3.48155037e-03,-6.86349859e-03
1.98357105e+01,7.56657310e-03,5.16599976e-03,-4.12710058e-03
1.98558693e+01,7.42409425e-03,7.00810831e-03,-4.44108760e-03
1.98760262e+01,5.25521580e-03,3.67409713e-03,-2.72414740e-03
1.98961868e+01,6.99665677e-03,4.58330009e-03,-8.77085421e-03
1.99163437e+01,7.93755148e-03,1.83118950e-03,-6.09091576e-03
1.99365025e+01,8.93943291e-03,7.37109734e-03,-6.49784692e-03
1.99566574e+01,2.00163177e-03,4.30713035e-03,-3.86584457e-03
1.99768162e+01,6.82701357e-03,5.75775420e-03,-4.55586985e-03
1.99969730e+01,5.46613801e-03,5.77905960e-03,-4.13828576e-03
2.00171318e+01,9.15301871e-03,6.84672082e-03,-5.68931084e-03
2.00372906e+01,3.33294598e-03,5.47865499e-03,-5.53777721e-03
2.00574493e+01,4.87038912e-03,8.53250176e-03,-3.83628346e-03
2.00776062e+01,8.50800052e-03,5.90103213e-03,-4.11245320e-03
2.00977650e+01,5.81900682e-03,7.08320970e-03,-3.28634074e-03
2.01179237e+01,3.98036046e-03,3.48554528e-03,-3.68102128e-03
2.01380825e+01,7.86804315e-03,6.32713828e-03,-6.29544631e-03
2.01582394e+01,3.32948403e-03,5.52073307e-03,-4.76625934e-03
2.01783981e+01,5.25707984e-03,5.39263478e-03,-4.62431274e-03
2.01985569e+01,6.90930523e-03,5.94896916e-03,-7.18574133e-03
2.02187157e+01,8.22969992e-03,5.13510732e-03,-4.63736244e-03
2.02388725e+01,7.79294176e-03,4.63363389e-03,-3.95559333e-03
2.02590313e+01,7.89494067e-03,5.20461565e-03,-4.73749731e-03
2.02791901e+01,5.24456287e-03,3.24905640e-03,-7.27548962e-03
2.02993469e+01,7.17269164e-03,4.58756136e-03,-1.73105474e-03
2.03195057e+01,5.92553336e-03,4.17370582e-03,-3.75159504e-03
2.03396645e+01,5.42512536e-03,5.00674266e-03,-8.83210730e-03
2.03598232e+01,7.56284501e-03,5.20647969e-03,-4.54947818e-03
2.03799801e+01,1.09626362e-02,4.12017666e-03,-4.41605365e-03
2.04001389e+01,4.31378838e-03,5.89330913e-03,-1.03596961e-02
2.04202995e+01,8.92558414e-03,6.83420384e-03,-1.50974595e-03
2.04404564e+01,5.70635544e-03,5.49356872e-03,-1.93132437e-03
2.04606152e+01,2.29671015e-03,6.81396388e-03,-9.05900914e-03
2.04807739e+01,5.21713262e-03,8.21318850e-03,-3.52016627e-03
2.05009327e+01,8.87578353e-03,7.87709747e-03,-1.57632504e-03
2.05210896e+01,3.13241011e-03,4.11564903e-03,-5.21952938e-03
2.05412483e+01,8.36179312e-03,6.77108718e-03,-6.32074662e-03
2.05614071e+01,7.20172003e-03,4.93217446e-03,-5.34576317e-03
2.05815639e+01,8.40973016e-03,7.33727496e-03,-5.00221550e-03
2.06017227e+01,6.65044598e-03,2.55743368e-03,-2.91749300e-03
2.06218815e+01,3.03254160e-03,3.76437814e-03,-4.29701060e-03
2.06420403e+01,6.70743734e-03,4.82564792e-03,-6.84698718e-03
2.06621971e+01,3.70712020e-03,6.20143674e-03,-6.75271126e-03
2.06823559e+01,6.22034539e-03,8.89442489e-03,-7.38867419e-03
2.07025146e+01,9.30322055e-03,6.26588520e-03,-5.15428185e-03
2.07226734e+01,5.85229648e-03,5.03683649e-03,-6.00036839e-03
2.07428303e+01,6.72261743e-03,4.09034919e-03,-3.52815585e-03
2.07629890e+01,1.20742396e-02,5.88025944e-03,-2.94332555e-03
2.07831478e+01,7.96737894e-03,4.74548666e-03,-7.61371106e-03
2.08033066e+01,5.78145636e-03,4.56865272e-03,-8.80760606e-03
2.08234634e+01,7.71304732e-03,4.27011261e-03,-2.99632247e-03
2.08436222e+01,5.22672012e-03,3.76917189e-03,-2.85757193e-03
2.08637810e+01,2.88473605e-03,2.21814681e-03,-5.60755190e-03
2.08839378e+01,7.97962956e-03,6.52980478e-03,-7.66164809e-03
2.09040966e+01,6.13539061e-03,7.03287590e-03,-4.80620656e-03
2.09242535e+01,5.55242458e-03,4.88290563e-03,-6.97375368e-03
2.09444141e+01,6.03818521e-03,5.15081966e-03,-2.98646884e-03
2.09645710e+01,7.13780429e-03,4.27171029e-03,-5.64430375e-03
2.09847298e+01,8.28216504e-03,4.69834870e-03,-1.15448027e-03
2.10048866e+01,3.75931826e-03,2.08099396e-03,-7.03926757e-03
2.10250473e+01,6.34791050e-03,6.10423135e-03,-5.20248525e-03
2.10452042e+01,3.86105082e-03,5.12818294e-03,-1.53051864e-03
2.10653629e+01,3.38620925e-03,3.28074815e-03,-6.71888888e-03
2.10855198e+01,4.83230595e-03,6.71942160e-03,-4.01897635e-03
2.11056786e+01,6.93194196e-03,5.49037289e-03,-3.63574759e-03
2.11258373e+01,8.90055019e-03,3.83947929e-03,-7.56044779e-03
2.11459961e+01,5.37186209e-03,5.67572890e-03,-4.74921521e-03
2.11661530e+01,6.02114107e-03,5.92633244e-03,-2.83360342e-03
2.11863117e+01,4.45307139e-03,3.88395414e-03,-2.97821313e-03
2.12064705e+01,5.43098431e-03,3.79500445e-03,-4.83230595e-03
2.12266293e+01,6.68879552e-03,5.14948834e-03,-2.01627915e-03
2.12467861e+01,5.39210206e-03,2.16142158e-03,-3.86744249e-03
2.12669449e+01,8.72904342e-03,3.98328993e-03,-5.64776547e-03
2.12871037e+01,1.08587733e-02,3.59819690e-03,-5.28744003e-03
2.13072605e+01,6.87921140e-03,5.32978447e-03,-4.84615425e-03
2.13274193e+01,7.71278096e-03,5.06053865e-03,-6.81343116e-03
2.13475780e+01,6.89226063e-03,5.77692920e-03,-6.00409647e-03
2.13677368e+01,3.53481364e-03,3.85465939e-03,-4.93590254e-03
2.13878937e+01,5.69144171e-03,5.29729389e-03,-2.68819486e-03
2.14080524e+01,3.09725641e-03,5.99371037e-03,-3.66717274e-03
2.14282112e+01,5.36786765e-03,5.04615763e-03,-6.38918951e-03
2.14483700e+01,6.78466912e-03,3.63201904e-03,-4.61712247e-03
2.14685268e+01,6.96816109e-03,4.48955689e-03,-5.61261177e-03
2.14886856e+01,8.18389375e-03,6.06508320e-03,-5.20834420e-03
2.15088444e+01,5.39476518e-03,7.96018867e-04,-5.10421442e-03
2.15290031e+01,1.72839151e-03,7.89227802e-03,-4.19847341e-03
2.15491600e+01,1.68924301e-03,6.14204817e-03,-5.75668877e-03
2.15693188e+01,7.04592513e-03,5.98918274e-03,-2.42427550e-03
2.15894775e+01,3.55425477e-03,3.75985075e-03,-6.80597452e-03
2.16096363e+01,7.49173854e-03,7.25977728e-03,-4.61499160e-03
2.16297932e+01,5.31700114e-03,3.75399180e-03,-5.91860898e-03
2.16499519e+01,6.10369863e-03,5.36094327e-03,-8.17563850e-03
2.16701107e+01,5.43258246e-03,6.30343612e-03,-5.72739402e-03
2.16902676e+01,9.61427763e-03,4.96945856e-03,-6.38146652e-03
2.17104263e+01,4.25866107e-03,7.06190430e-03,-2.38166493e-03
2.17305851e+01,6.63739629e-03,7.10824318e-03,-4.11777943e-03
2.17507439e+01,2.14064890e-03,7.88295642e-03,-4.23975242e-03
2.17709007e+01,7.71118281e-03,3.29433032e-03,-7.72955874e-03
2.17910595e+01,9.84597299e-03,3.98701848e-03,-5.19849034e-03
2.18112183e+01,7.92796444e-03,5.35907922e-03,-2.41095969e-03
2.18313770e+01,8.74901656e-03,2.86609400e-03,-3.10657732e-03
2.18515339e+01,7.79347448e-03,2.04051402e-03,-6.90184813e-03
2.18716927e+01,6.85630832e-03,4.10925737e-03,-6.90983748e-03
2.18918514e+01,7.93382339e-03,6.55270787e-03,-3.16223735e-03
2.19120102e+01,5.73778059e-03,4.82458249e-03,-4.37717140e-03
2.19321671e+01,7.47815648e-04,6.06028922e-03,-4.08156076e-03
2.19523277e+01,5.06666396e-03,3.88714997e-03,-8.04434437e-03
2.19724846e+01,7.47815613e-03,3.42482515e-03,-8.45393818e-03
2.19926434e+01,6.60996558e-03,4.80833743e-03,-6.47600880e-03
2.20128002e+01,4.21178946e-03,5.33697475e-03,-3.11936066e-03
2.20329590e+01,4.56013065e-03,4.63816151e-03,-1.15101819e-03
2.20531178e+01,6.90983748e-03,4.54548327e-03,-7.85818975e-03
2.20732765e+01,4.93137538e-03,8.70321062e-04,-8.11624993e-03
2.20934334e+01,9.95676033e-03,7.44966045e-03,-4.02217219e-03
2.21135921e+01,9.28804092e-03,3.06130364e-03,-4.38809069e-03
2.21337509e+01,8.00546259e-03,4.65840148e-03,-6.11301977e-03
2.21539097e+01,1.01186801e-02,7.51544081e-04,-5.21739898e-03
2.21740665e+01,2.85570766e-03,2.35876185e-03,-2.59578298e-03
2.21942253e+01,5.30554960e-03,2.91589508e-03,-3.50099150e-03
2.22143841e+01,4.48316522e-03,6.69678487e-03,-4.73243743e-03
2.22345428e+01,7.48747727e-03,5.27439034e-03,-5.75003121e-03
2.22546997e+01,5.13963448e-03,5.96814416e-03,-3.74387181e-03
2.22748585e+01,8.89122952e-03,5.65255946e-03,-5.88691747e-03
2.22950172e+01,9.02491994e-03,5.14096627e-03,-2.90098134e-03
2.23151741e+01,5.73618244e-03,8.01877771e-03,-3.73321911e-03
2.23353348e+01,4.55214130e-03,3.53667792e-03,-5.28957043e-03
2.23554916e+01,8.89415946e-03,5.60968230e-03,-4.01391648e-03
2.23756504e+01,3.45438626e-03,2.47167982e-03,-4.74681845e-03
2.23958073e+01,6.62035216e-03,4.39315056e-03,-3.54306959e-03
2.24159660e+01,5.66347828e-03,1.16433401e-03,-4.16731462e-03
2.24361248e+01,3.88049195e-03,5.05627738e-03,-6.39717933e-03
2.24562836e+01,4.55187494e-03,6.06215373e-03,-6.76549459e-03
2.24764404e+01,6.41635386e-03,4.33243020e-03,-3.12149106e-03
