Vibration iOSApp file: VibrationDatag500-1.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:39:48
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322230, Longitude
36.297386, Latitude
0.000000, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
1.49775791e+01,4.69781598e-03,5.39902644e-03,-5.23657352e-03
1.49977388e+01,5.24403062e-03,6.12660218e-03,-8.75034835e-03
1.50178967e+01,4.83203959e-03,8.55993200e-03,-5.60302474e-03
1.50380545e+01,3.89380776e-03,6.56229537e-03,-7.37935305e-03
1.50582132e+01,7.98628759e-03,7.32662249e-03,-5.58171934e-03
1.50783710e+01,6.31275680e-03,3.36170825e-03,-6.28665788e-03
1.50985298e+01,4.61019808e-03,1.13716978e-03,-4.62058466e-03
1.51186876e+01,6.14843983e-03,6.41528890e-03,-3.47569142e-03
1.51388464e+01,4.44321800e-03,6.00329787e-03,-4.24401369e-03
1.51590042e+01,2.79552024e-03,8.10879283e-03,-4.45813173e-03
1.51791620e+01,7.80359469e-03,5.29729389e-03,-3.74254026e-03
1.51993208e+01,4.15399857e-03,5.88345528e-03,-6.26828242e-03
1.52194786e+01,4.86692693e-03,3.64853069e-03,-3.75851919e-03
1.52396364e+01,5.88159123e-03,5.99291129e-03,-6.51249429e-03
1.52597942e+01,3.39286728e-03,3.19099962e-03,-1.47405965e-03
1.52799540e+01,8.03156104e-03,5.72872581e-03,-3.91111849e-03
1.53001118e+01,7.42036570e-03,5.42432629e-03,-4.97744791e-03
1.53202696e+01,3.38434498e-03,3.82083724e-03,-4.43016831e-03
1.53404284e+01,9.47020110e-03,6.74791774e-03,-5.74790034e-03
1.53605862e+01,2.04770453e-03,3.74440453e-03,-5.26453694e-03
1.53807449e+01,4.09940397e-03,4.05626046e-03,-4.39315056e-03
1.54009027e+01,7.87736382e-03,7.13993469e-03,-5.85309556e-03
1.54210615e+01,5.23577444e-03,3.36836604e-03,-6.09597564e-03
1.54412193e+01,4.07117419e-03,6.25603180e-03,-4.36092634e-03
1.54613781e+01,6.14417903e-03,2.26102374e-03,-5.88185759e-03
1.54815359e+01,5.34336641e-03,7.04406109e-03,-6.34178566e-03
1.55016947e+01,7.81717710e-03,7.02435384e-03,-5.63205313e-03
1.55218525e+01,6.58333395e-03,7.87523389e-03,-7.31437188e-03
1.55420103e+01,6.35909615e-03,5.62299835e-03,-5.46161085e-03
1.55621700e+01,7.64247309e-03,7.63341878e-03,-4.48609469e-03
1.55823278e+01,7.60492263e-03,1.78378529e-03,-4.72045317e-03
1.56024857e+01,3.21177230e-03,5.55721810e-03,-6.45177392e-03
1.56226435e+01,5.28770639e-03,5.44749619e-03,-4.87278588e-03
1.56428022e+01,4.77797724e-03,6.26641791e-03,-6.55244151e-03
1.56629610e+01,6.25230325e-03,5.16493479e-03,-6.72607962e-03
1.56831188e+01,8.28136597e-03,5.89996716e-03,-3.85252875e-03
1.57032776e+01,4.27224301e-03,5.00514498e-03,-3.20697855e-03
1.57234354e+01,6.34285063e-03,4.42271167e-03,-4.63816151e-03
1.57435932e+01,8.48136935e-03,2.83094030e-03,-5.44696348e-03
1.57637520e+01,5.62246563e-03,1.22691831e-03,-6.16122317e-03
1.57839108e+01,8.16924684e-03,5.06746303e-03,-4.94762044e-03
1.58040686e+01,5.10741025e-03,2.19471101e-03,-5.33644203e-03
1.58242264e+01,3.84587096e-03,6.22886745e-03,-4.09327867e-03
1.58443861e+01,5.02511859e-03,4.70820256e-03,-4.49408451e-03
1.58645439e+01,6.17107702e-03,8.40573572e-03,-3.70179396e-03
1.58847017e+01,3.90312891e-03,3.94627219e-03,-3.07834777e-03
1.59048595e+01,4.03468916e-03,5.61580760e-03,-2.81096646e-03
1.59250183e+01,6.83766603e-03,7.92237185e-03,-8.62677768e-03
1.59451771e+01,6.55297423e-03,2.74092541e-03,-8.59002583e-03
1.59653330e+01,5.87067241e-03,3.69646749e-03,-3.49326828e-03
1.59854908e+01,4.76599298e-03,6.91276696e-03,-3.96651216e-03
1.60056496e+01,4.98197554e-03,3.71271279e-03,-6.26109168e-03
1.60258064e+01,8.72291811e-03,5.36254095e-03,-5.04429359e-03
1.60459652e+01,3.63201904e-03,5.46480669e-03,-5.15907584e-03
1.60661240e+01,4.85680671e-03,5.74523723e-03,-6.13485789e-03
1.60862808e+01,6.35270448e-03,2.37500714e-03,-5.40701579e-03
1.61064415e+01,5.02165640e-03,2.98593612e-03,-5.40941255e-03
1.61265984e+01,9.05821007e-03,5.57426224e-03,-4.12097527e-03
1.61467571e+01,1.03133572e-02,4.61845379e-03,-7.12582003e-03
1.61669140e+01,4.80380980e-03,6.24777575e-04,-3.37662199e-03
1.61870728e+01,8.02490301e-03,4.26052511e-03,-5.06240269e-03
1.62072315e+01,6.57028472e-03,7.61184702e-03,-2.90870457e-03
1.62273903e+01,4.45999578e-03,5.75056393e-03,-1.96994026e-03
1.62475491e+01,1.08052436e-02,6.91116927e-03,-5.29170095e-04
1.62677059e+01,6.93407236e-03,3.43254837e-03,-5.31566935e-03
1.62878647e+01,4.41126013e-03,5.80968568e-03,-5.21926302e-03
1.63080215e+01,1.14633106e-02,4.23522526e-03,-1.95476017e-03
1.63281822e+01,3.56517383e-03,4.32071229e-03,-5.12019359e-03
1.63483391e+01,5.72686177e-03,6.89625554e-03,-4.37557371e-03
1.63684978e+01,7.85019994e-03,3.90019943e-03,-8.31332337e-03
1.63886547e+01,5.26613463e-03,6.66349521e-03,-7.93595333e-03
1.64088173e+01,6.99718948e-03,8.07017740e-03,-7.61797233e-03
1.64289761e+01,4.03149333e-03,5.04455948e-03,-3.86318145e-03
1.64491329e+01,4.77957539e-03,3.46477260e-03,-4.87225316e-03
1.64692917e+01,8.84622242e-03,8.66512675e-03,-3.16037331e-03
1.64894505e+01,6.39984244e-03,4.66852123e-03,-8.66033323e-03
1.65096092e+01,6.59851404e-03,8.63210391e-03,-2.75583914e-03
1.65297661e+01,8.71732552e-03,5.90156473e-04,-6.80730585e-03
1.65499249e+01,4.38089995e-03,3.04985209e-03,-4.02456895e-03
1.65700836e+01,7.00437976e-03,2.80670542e-03,-5.98066067e-03
1.65902405e+01,4.43070102e-03,6.40357099e-03,-4.63283481e-03
1.66103992e+01,4.99049760e-03,4.31405474e-03,-6.38093380e-03
1.66305580e+01,6.00063475e-03,4.10366477e-03,-5.17825037e-03
1.66507168e+01,5.80435945e-03,6.48426451e-03,-5.05547877e-03
1.66708736e+01,1.67805783e-03,5.75242797e-03,-4.90607554e-03
1.66910324e+01,8.41798540e-03,5.15401550e-03,-8.41825176e-03
1.67111912e+01,7.35032465e-03,3.04532470e-03,-3.81684233e-03
1.67313499e+01,5.70369186e-03,6.97162282e-03,-5.82273537e-03
1.67515068e+01,5.88478707e-03,5.44057181e-03,-4.23069764e-03
1.67716656e+01,5.51247690e-03,6.13272749e-03,-7.85525981e-03
1.67918243e+01,6.04058197e-03,4.75960132e-03,-3.65492236e-03
1.68119831e+01,1.01732752e-04,2.62880628e-03,-3.09592485e-03
1.68321400e+01,8.59082490e-03,-4.94282693e-04,-6.59318781e-03
1.68522987e+01,-1.62612612e-03,6.81689335e-03,-7.59107433e-03
1.68724575e+01,7.17748562e-03,4.95534390e-03,-4.69515286e-03
1.68926163e+01,5.25628123e-03,5.68451732e-03,-6.02913043e-03
1.69127750e+01,4.70207725e-03,6.49411837e-03,-7.70026399e-03
1.69329319e+01,9.58604831e-03,4.75480780e-03,-7.49679841e-03
1.69530907e+01,6.84725353e-03,6.38918951e-03,-6.21555140e-03
1.69732475e+01,5.79024479e-03,2.65783467e-03,-4.22883360e-03
1.69934082e+01,5.82832796e-03,3.19419545e-03,-3.05997208e-03
1.70135651e+01,5.18117985e-03,6.15722826e-03,-7.35138962e-03
1.70337238e+01,7.04672420e-03,9.36047826e-03,-6.69758394e-03
1.70538826e+01,5.55588678e-03,2.78486754e-03,-5.96521469e-03
1.70740395e+01,5.75935235e-03,4.08582157e-03,-3.99633963e-03
1.70941982e+01,6.85311249e-03,3.76118231e-03,-8.26884899e-03
1.71143570e+01,8.83743353e-03,6.67760987e-03,-4.58330009e-03
1.71345158e+01,7.40358792e-03,6.90051680e-03,-2.90897093e-03
1.71546726e+01,5.74497087e-03,5.43817505e-03,-4.34388220e-03
1.71748314e+01,4.48050210e-03,5.60515514e-03,-6.38652639e-03
1.71949902e+01,3.29885771e-03,2.40243762e-03,-3.86371417e-03
1.72151489e+01,5.29729389e-03,3.89141100e-03,-2.03758455e-03
1.72353077e+01,7.46457418e-03,8.04540934e-04,-9.24942456e-03
1.72554646e+01,3.15185124e-03,3.53108533e-03,-6.74765138e-03
1.72756233e+01,1.04441186e-02,8.53223540e-03,-5.03870053e-03
1.72957821e+01,5.21340407e-03,8.42837244e-03,-4.04960290e-03
1.73159389e+01,4.86106798e-03,4.62085055e-03,-5.47066564e-03
1.73360977e+01,5.00194915e-03,5.70422458e-03,-6.35190541e-03
1.73562565e+01,4.18036385e-03,6.94392622e-03,-5.94044710e-03
1.73764153e+01,4.34947480e-03,3.49859474e-03,-5.68478368e-03
1.73965721e+01,5.99344401e-03,6.65523950e-03,-5.69303939e-03
1.74167328e+01,6.00356422e-03,3.45332106e-03,-4.43176646e-03
1.74368896e+01,5.16413571e-03,3.78195499e-03,-3.27968295e-03
1.74570484e+01,8.35753232e-03,6.77854382e-03,-4.62750858e-03
1.74772053e+01,7.26829935e-03,6.07067579e-03,-7.02701695e-03
1.74973640e+01,8.51252768e-03,4.07543546e-03,-7.23314565e-03
1.75175228e+01,5.50794974e-03,6.03498938e-03,-4.64295503e-03
1.75376816e+01,2.96676136e-03,9.17219277e-03,-4.73430147e-03
1.75578403e+01,6.88054273e-03,2.16275314e-03,-4.28768946e-03
1.75779972e+01,3.06636374e-03,2.71669053e-03,-5.38730854e-03
1.75981560e+01,2.68712942e-03,3.55558633e-03,-4.12150798e-03
1.76183147e+01,5.89943444e-03,5.14336303e-03,-6.48506358e-03
1.76384735e+01,1.01165501e-02,5.42991888e-03,-4.40034084e-03
1.76586304e+01,6.31861575e-03,8.96393415e-03,-5.16599976e-03
1.76787891e+01,5.10554621e-03,7.76311429e-03,-4.17743437e-03
1.76989479e+01,6.65843533e-03,5.16653247e-03,-5.20754512e-03
1.77191067e+01,5.98545466e-03,1.55102497e-03,-5.44110453e-03
1.77392635e+01,9.99644119e-03,6.00249879e-03,-4.91326582e-03
1.77594223e+01,5.35907922e-03,4.91592893e-03,-3.72309913e-03
1.77795811e+01,6.02327147e-03,4.35107248e-03,-7.60518899e-03
1.77997379e+01,4.66346135e-03,4.97025764e-03,-6.89385878e-03
1.78198967e+01,5.30262012e-03,5.20887692e-03,-5.36600314e-03
1.78400555e+01,5.88745018e-03,5.35508431e-03,-3.68395075e-03
1.78602142e+01,6.18385989e-03,7.82143790e-03,-2.03811727e-03
1.78803711e+01,4.01365012e-03,6.48666127e-03,-3.82030453e-03
1.79005299e+01,4.89542261e-03,2.45463545e-03,-4.50819917e-03
1.79206886e+01,6.83447020e-03,3.96438176e-03,-7.50718452e-03
1.79408474e+01,8.94289464e-03,5.46134450e-03,-5.39370021e-03
1.79610043e+01,7.58175319e-03,3.98994796e-03,-2.78966129e-03
1.79811630e+01,4.10712697e-03,6.32048026e-03,-4.26691677e-03
1.80013218e+01,3.22748488e-03,3.98595305e-03,-5.30528324e-03
1.80214806e+01,8.39774590e-03,3.88422050e-03,-6.95351372e-03
1.80416374e+01,3.91830876e-03,6.53220154e-03,-4.61605703e-03
1.80617962e+01,4.06691339e-03,3.53800948e-03,-5.75908599e-03
1.80819550e+01,5.30634820e-03,6.95457868e-03,-4.26904717e-03
1.81021137e+01,6.85178069e-03,2.85464246e-03,-8.61958694e-03
1.81222725e+01,6.98307483e-03,4.84109437e-03,-6.02939678e-03
1.81424294e+01,4.78916243e-03,5.02405316e-03,-3.26929661e-03
1.81625881e+01,5.18757151e-03,4.55347262e-03,-7.98708666e-03
1.81827450e+01,7.61770597e-03,3.69992969e-03,-5.77639649e-03
1.82029057e+01,7.88402185e-03,4.10952372e-03,-4.85973619e-03
1.82230625e+01,2.73053907e-03,5.27731981e-03,-3.68261919e-03
1.82432213e+01,6.86003640e-03,5.30208740e-03,-5.93512086e-03
1.82633781e+01,3.92683083e-03,1.90682337e-03,-4.52391151e-03
1.82835388e+01,8.55567120e-03,5.59263816e-03,-4.20300057e-03
1.83036957e+01,8.45420454e-03,6.41342439e-03,-3.06529831e-03
1.83238544e+01,9.49922949e-03,5.10741025e-03,-3.74653493e-03
1.83440132e+01,6.33299723e-03,6.70104567e-03,-6.36309059e-03
1.83641701e+01,8.87844618e-03,4.26931353e-03,-5.87946083e-03
1.83843288e+01,6.19051792e-03,6.44990988e-03,-4.31325566e-03
1.84044876e+01,5.02405316e-03,3.94440768e-03,-2.33399426e-03
1.84246464e+01,4.89089545e-03,5.01952600e-03,-3.87383415e-03
1.84448032e+01,6.82621449e-03,1.61573978e-03,-8.95967241e-03
1.84649620e+01,8.90827365e-03,5.42858755e-03,-4.22164286e-03
1.84851208e+01,5.52978786e-03,4.69754962e-03,-4.08289209e-03
1.85052795e+01,5.55375591e-03,8.13542400e-03,-2.41282396e-03
1.85254364e+01,9.29416623e-03,3.97689827e-03,-4.12310613e-03
1.85455952e+01,7.48774363e-03,6.55164244e-03,-3.97663191e-03
1.85657539e+01,2.33505969e-03,1.67566095e-03,-5.55535406e-03
1.85859127e+01,7.70239439e-03,7.31197512e-03,-6.36362331e-03
1.86060696e+01,4.94708819e-03,3.87010560e-03,-2.08685291e-03
1.86262283e+01,7.96684623e-03,2.07380345e-03,-6.42381096e-03
1.86463871e+01,6.97322097e-03,5.82353445e-03,-3.35078919e-03
1.86665440e+01,3.15265008e-03,3.88208986e-03,-5.04908711e-03
1.86867027e+01,6.60597114e-03,6.10423135e-03,-7.29066972e-03
1.87068615e+01,6.56362670e-03,5.69490343e-03,-5.57612674e-03
1.87270203e+01,4.70527308e-03,4.33402834e-03,-5.17478818e-03
1.87471771e+01,5.15348278e-03,5.04242908e-03,-3.46663687e-03
1.87673359e+01,4.11085552e-03,5.95855666e-03,-3.61550739e-03
1.87874947e+01,6.24138443e-03,5.88851562e-03,-6.49784692e-03
1.88076534e+01,7.25152111e-03,6.71702484e-03,-6.21981267e-03
1.88278103e+01,8.13302770e-03,3.64480214e-03,-2.85490858e-03
1.88479691e+01,8.96766223e-03,5.49729727e-03,-9.82200447e-03
1.88681278e+01,1.08686266e-02,6.15110295e-03,-7.43341539e-03
1.88882866e+01,7.34979194e-03,5.66720683e-03,-3.45651666e-03
1.89084435e+01,2.85837078e-03,8.95834155e-03,-3.58408224e-03
1.89286022e+01,1.61094614e-03,6.21501915e-03,-1.65835035e-03
1.89487610e+01,1.65781775e-03,5.43977274e-03,-2.97475082e-04
1.89689198e+01,5.20168617e-03,8.02037586e-03,-4.43469593e-03
1.89890785e+01,6.04963675e-03,5.80595760e-03,-7.08214426e-03
1.90092354e+01,8.35007522e-03,5.45042567e-03,-5.18517476e-03
1.90293941e+01,9.32079740e-03,2.33292906e-03,-5.81634371e-03
1.90495510e+01,8.47311318e-03,8.15060455e-03,-4.75400873e-03
1.90697117e+01,5.41047798e-03,1.92280230e-03,-4.78969514e-03
1.90898685e+01,8.83556902e-03,3.70099489e-03,-3.99527419e-03
1.91100273e+01,7.37136370e-03,8.09467770e-03,-5.53032011e-03
1.91301861e+01,5.61713940e-03,1.58990710e-03,-4.09327867e-03
1.91503429e+01,8.69042706e-03,7.21237296e-03,-4.23921971e-03
1.91705017e+01,3.30871134e-03,6.68027345e-03,-4.63576429e-03
1.91906605e+01,5.96042071e-03,3.58807691e-03,-8.03422462e-03
1.92108192e+01,9.25714802e-03,2.16461741e-03,-7.88029376e-03
1.92309780e+01,8.34847707e-03,6.17214199e-03,-4.05146694e-03
1.92511349e+01,5.54310344e-03,3.88182350e-03,-5.92926191e-03
1.92712936e+01,8.79295915e-03,9.09549370e-03,-4.89116181e-03
1.92914524e+01,2.29963963e-03,8.04514345e-03,-2.57474417e-03
1.93116093e+01,5.78039093e-03,5.89251006e-03,-2.61655566e-03
1.93317680e+01,6.34098658e-03,4.50686738e-03,-4.21605026e-03
1.93519268e+01,5.20408293e-03,3.18860286e-03,-4.71219700e-03
1.93720856e+01,6.34098658e-03,3.98249086e-03,-5.91168506e-03
1.93922424e+01,7.98948295e-03,2.98859924e-03,-3.63654643e-03
1.94124012e+01,9.07658599e-03,5.86721022e-03,-5.62406378e-03
1.94325600e+01,6.80091465e-03,2.53852503e-03,-3.15051945e-03
1.94527187e+01,4.55134222e-03,4.97798063e-03,-2.89299176e-03
1.94728756e+01,7.26430444e-03,2.06767814e-03,-1.58298295e-03
1.94930344e+01,6.17666962e-03,2.28872057e-03,-5.19130006e-03
1.95131931e+01,6.47068257e-03,1.73185370e-03,-5.70742041e-03
1.95333519e+01,9.44063999e-03,4.62298142e-03,-6.74844999e-03
1.95535088e+01,4.98783449e-03,3.73561610e-03,-4.60620318e-03
1.95736675e+01,7.14898948e-03,6.92022406e-03,-4.91752708e-03
1.95938263e+01,4.76759113e-03,6.12819986e-03,-6.01235265e-03
1.96139851e+01,7.26323901e-03,1.95103185e-03,-7.20704626e-03
1.96341419e+01,3.85492574e-03,3.75638879e-03,-5.45149064e-03
1.96543007e+01,7.32449209e-03,8.00306536e-03,-4.81419638e-03
1.96744595e+01,5.56813739e-03,5.41793508e-03,-3.73082235e-03
1.96946163e+01,3.46051157e-03,2.89352448e-03,-1.02904544e-03
1.97147770e+01,6.84938394e-03,5.12392202e-04,-7.14286417e-03
1.97349339e+01,4.42883698e-03,8.63103848e-03,-9.18284524e-03
1.97550926e+01,5.65602165e-03,4.75267740e-03,-6.27414137e-03
1.97752495e+01,7.43767619e-03,2.21361942e-03,-4.26718313e-03
1.97954082e+01,3.32975038e-03,3.24958912e-03,-3.34759336e-03
1.98155670e+01,6.86216727e-03,5.17052738e-03,-2.09084782e-03
1.98357258e+01,5.48557937e-03,3.21150594e-03,-7.58628082e-03
1.98558846e+01,4.36731800e-03,2.02639936e-03,-5.51460776e-03
1.98760414e+01,3.74866556e-03,4.76332987e-03,-5.42592444e-03
1.98962002e+01,8.25739745e-03,3.57582630e-03,-4.96120285e-03
1.99163589e+01,6.37374353e-03,5.39263478e-03,-5.94417565e-03
1.99365177e+01,5.02272183e-03,5.49729727e-03,-4.57051722e-03
1.99566727e+01,4.59022447e-03,7.28960428e-03,-3.97370243e-03
1.99768295e+01,7.86910858e-03,7.41184363e-03,-6.08665450e-03
1.99969883e+01,6.13672193e-03,4.25839471e-03,-4.65200981e-03
2.00171471e+01,7.47442804e-03,5.66827180e-03,-5.51274337e-04
2.00373058e+01,6.15856005e-03,-1.05461178e-04,-4.73083928e-03
2.00574646e+01,6.60810154e-03,3.55318957e-03,-7.83422124e-03
2.00776215e+01,6.09411160e-03,7.33620999e-03,-5.80222905e-03
2.00977802e+01,6.76709227e-03,3.88182350e-03,-2.88819824e-03
2.01179390e+01,9.01879463e-03,4.02297126e-03,-5.97267132e-03
2.01380978e+01,4.93403850e-03,7.58628082e-03,-3.94360907e-03
2.01582546e+01,2.42933561e-03,6.92714844e-03,-1.70282519e-03
2.01784134e+01,8.09547678e-03,7.20464950e-03,-7.33541092e-03
2.01985722e+01,3.91671108e-03,7.25178747e-03,-5.99850388e-03
2.02187290e+01,6.62834151e-03,3.25491535e-03,-6.98227575e-03
2.02388878e+01,6.44431729e-03,2.91642779e-03,-3.87649727e-03
2.02590466e+01,6.46242686e-03,6.88693440e-03,-4.99609020e-03
2.02792053e+01,5.84617117e-03,3.16889537e-03,-8.42570886e-03
2.02993622e+01,5.03630377e-03,3.56251048e-03,-4.62777494e-03
2.03195210e+01,4.62111691e-03,6.38199924e-03,-1.60482083e-03
2.03396797e+01,9.17139370e-03,7.43847527e-03,-6.09970419e-03
2.03598385e+01,3.01256776e-03,3.70339188e-03,-4.00779117e-03
2.03799953e+01,2.99019716e-03,6.31595263e-03,-4.11005644e-03
2.04001541e+01,7.86617864e-03,1.88818120e-03,-7.69999763e-03
2.04203129e+01,4.91006998e-03,2.21042358e-03,-6.85178069e-03
2.04404716e+01,5.65761933e-03,1.57898816e-03,-4.45813173e-03
2.04606304e+01,7.72902602e-03,5.64962998e-03,-6.70424150e-03
2.04807873e+01,5.83551871e-03,6.72394922e-03,-5.49170421e-03
2.05009460e+01,5.90369524e-03,8.80361162e-03,-3.76784033e-03
2.05211048e+01,3.74413817e-03,7.52955535e-03,-3.48155037e-03
2.05412636e+01,5.43604419e-03,4.41765180e-03,-5.47199696e-03
2.05614204e+01,7.01529905e-03,2.33798916e-03,-2.39684503e-03
2.05815792e+01,9.63771343e-03,2.99578998e-03,-5.85895451e-03
2.06017380e+01,8.14101752e-03,5.20141982e-03,-6.92182174e-03
2.06218967e+01,6.90344628e-03,5.56254433e-03,-3.91671108e-03
2.06420555e+01,3.79686872e-03,5.04828803e-03,-3.96145228e-03
2.06622124e+01,4.88663418e-03,4.02084040e-03,-2.77101900e-03
2.06823711e+01,6.27440726e-03,5.83232264e-04,-4.69541922e-03
2.07025280e+01,1.88684964e-03,4.84455610e-03,-3.44107044e-03
2.07226887e+01,4.77185193e-03,3.37821990e-03,-7.37163005e-03
2.07428455e+01,7.64913112e-03,2.08392343e-03,-4.31325566e-03
2.07630043e+01,4.57211491e-03,8.03022925e-03,-4.47490951e-03
2.07831612e+01,5.45708323e-03,3.39206820e-03,-5.96414926e-03
2.08033218e+01,7.45924795e-03,5.32499049e-03,-3.14625842e-03
2.08234787e+01,2.81176553e-03,3.80459195e-03,3.48341477e-04
2.08436375e+01,1.93398760e-03,3.36037669e-03,-7.90799037e-03
2.08637962e+01,4.96679544e-03,6.97774813e-03,-7.62063544e-03
2.08839531e+01,3.85465939e-03,4.49461676e-03,-6.04004948e-04
2.09041119e+01,8.10373295e-03,7.49306986e-03,-4.98224190e-03
2.09242706e+01,7.06989365e-03,5.15987445e-03,-7.02861464e-03
2.09444294e+01,7.63395103e-03,2.91562872e-03,-6.55031111e-03
2.09645863e+01,7.45205721e-03,3.79127613e-03,-3.43547785e-03
2.09847450e+01,5.48318215e-03,6.03632070e-03,-5.00567770e-03
2.10049038e+01,1.99896866e-03,4.15080274e-03,-3.92842898e-03
2.10250626e+01,3.51270940e-03,8.38283170e-03,-4.23123036e-03
2.10452194e+01,4.44960967e-03,3.33614182e-03,-4.79076058e-03
2.10653782e+01,6.05176715e-03,5.74097643e-03,-5.54816332e-03
2.10855370e+01,9.90456250e-03,4.90634143e-03,-7.29999086e-03
2.11056957e+01,9.01613198e-03,5.01739560e-03,-4.75693820e-03
2.11258526e+01,6.43313210e-03,6.26508659e-03,-6.30077301e-03
2.11460114e+01,4.29567881e-03,4.24907357e-03,-5.01340069e-03
2.11661701e+01,4.68956027e-03,6.80064829e-03,-4.70234361e-03
2.11863270e+01,4.30420088e-03,5.33883879e-03,-4.50180750e-03
2.12064857e+01,5.13617229e-03,2.79152533e-03,-3.31510301e-03
2.12266445e+01,7.29679503e-03,6.72767730e-03,-7.50292372e-03
2.12468033e+01,7.28800660e-03,7.78734917e-03,-2.78486754e-03
2.12669601e+01,9.28537734e-03,4.33509378e-03,-6.95431232e-03
2.12871189e+01,7.84753636e-03,6.27973396e-03,-5.34709496e-03
2.13072777e+01,5.61367720e-03,2.50496925e-03,-5.09462692e-03
2.13274364e+01,4.26718313e-03,4.44801152e-03,-4.98117646e-03
2.13475933e+01,3.62536125e-03,4.45919670e-03,-1.14995299e-03
2.13677521e+01,7.39506586e-03,4.96386597e-03,-5.15428185e-03
2.13879108e+01,6.55830046e-03,3.94760352e-03,-7.66617525e-03
2.14080677e+01,8.19427986e-03,3.44133680e-03,-5.51860221e-03
2.14282265e+01,6.28585927e-03,5.69037627e-03,-3.82696255e-03
2.14483852e+01,6.79638702e-03,5.42272860e-03,-6.93407236e-03
2.14685440e+01,7.72210164e-03,7.07708439e-03,-5.22165978e-03
2.14887009e+01,3.83814774e-03,1.78777997e-03,-4.82564792e-03
2.15088596e+01,4.18302696e-03,1.04550375e-02,-5.65815205e-03
2.15290184e+01,5.41101070e-03,5.12951473e-03,-2.29324796e-03
2.15491772e+01,1.82692846e-03,5.11406828e-03,-3.66184651e-03
2.15693340e+01,4.67065210e-03,6.21635048e-03,-4.72924160e-03
2.15894928e+01,8.62491317e-03,7.02834828e-03,-4.20832727e-03
2.16096516e+01,6.61156373e-03,5.52366255e-03,-3.84453940e-03
2.16298103e+01,8.22251011e-03,7.40412017e-03,-5.30528324e-03
2.16499672e+01,9.03237704e-03,3.09485942e-03,-7.46830273e-03
2.16701260e+01,6.33193180e-03,1.41520379e-03,-3.90179735e-03
2.16902847e+01,5.75162889e-03,6.87175430e-03,-4.82911011e-03
2.17104416e+01,8.10959190e-03,5.74177504e-03,-5.44749619e-03
2.17306023e+01,3.01469839e-03,6.81449659e-03,-3.08820163e-03
2.17507591e+01,4.99529112e-03,7.29972450e-03,-5.74816670e-03
2.17709179e+01,4.18515783e-03,2.52680713e-03,-3.41710192e-03
2.17910748e+01,6.10849261e-03,4.17716801e-03,-3.95026663e-03
2.18112354e+01,4.93989745e-03,3.73694766e-03,-4.31938097e-03
2.18313923e+01,5.76867303e-03,1.10438624e-02,-3.32628819e-03
2.18515511e+01,5.20168617e-03,8.27790331e-03,-4.42084717e-03
2.18717079e+01,7.98495580e-03,4.64535179e-03,-7.77216908e-03
2.18918667e+01,1.15967346e-02,7.19452975e-03,-5.98412286e-03
2.19120255e+01,6.68666465e-03,2.18911842e-03,-4.53562941e-03
2.19321842e+01,5.19928942e-03,3.84347397e-03,-1.82879274e-03
2.19523430e+01,1.77899154e-03,7.86751043e-03,-3.57928849e-03
2.19724998e+01,3.38807353e-03,5.58571424e-03,-4.41711908e-03
2.19926586e+01,3.59686534e-03,7.92317092e-03,-7.84673821e-03
2.20128174e+01,5.98918274e-03,5.69650147e-04,-6.45337207e-03
2.20329762e+01,2.76302965e-03,4.43975581e-03,-5.49170421e-03
2.20531330e+01,7.45871523e-03,3.84160993e-03,-6.76043425e-03
2.20732918e+01,5.13004698e-03,1.85515801e-03,-4.44295164e-03
2.20934505e+01,8.75833817e-03,8.98017921e-03,-3.78035707e-03
2.21136093e+01,3.83894658e-03,2.58353259e-03,-9.58684739e-03
2.21337662e+01,3.64932953e-03,5.66108152e-03,-2.50177342e-03
2.21539249e+01,6.04244601e-03,3.56490747e-03,-4.91672801e-03
2.21740837e+01,5.61154680e-03,5.30155469e-03,-2.85916962e-03
2.21942425e+01,6.12979801e-03,2.45223870e-03,-3.88049195e-03
2.22144012e+01,5.54603292e-03,2.27007852e-03,-2.74918112e-03
2.22345581e+01,8.15593079e-03,9.00414772e-04,-1.00774011e-02
2.22547169e+01,4.25466616e-03,5.40408632e-03,-4.38436214e-03
2.22748756e+01,5.80036500e-03,5.24642738e-03,-6.34444878e-03
2.22950325e+01,3.70019604e-03,3.15824267e-03,-3.08367424e-03
2.23151932e+01,3.70445708e-03,2.34970707e-03,-1.98512035e-03
2.23353500e+01,3.43574421e-03,6.23525912e-03,-3.68767907e-03
2.23555088e+01,7.35218870e-03,4.92205424e-03,-5.57586038e-03
2.23756657e+01,7.16416957e-03,3.52309574e-03,-4.83709946e-03
2.23958244e+01,6.56122994e-03,5.48850885e-03,-5.99477580e-03
2.24159832e+01,7.63741322e-03,3.80485831e-03,-3.60858324e-03
2.24361420e+01,9.25847981e-03,5.31806657e-03,-7.31570367e-03
2.24562988e+01,7.05178408e-03,3.71590862e-03,-8.58603138e-03
2.24764576e+01,8.13782122e-03,4.93403850e-03,-4.21897974e-03
2.24966164e+01,8.80281255e-03,6.41741930e-03,-5.20727877e-03
