Vibration iOSApp file: VibrationDatag500b-1.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:43:35
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322191, Longitude
36.297374, Latitude
0.045677, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
1.49779863e+01,3.60538741e-03,5.97639987e-03,-3.20617971e-03
1.49981451e+01,2.55423784e-03,5.29995700e-03,-4.10952372e-03
1.50183029e+01,4.51858528e-03,4.79422277e-03,-5.37425885e-03
1.50384626e+01,7.78894732e-03,3.65359057e-03,-3.77556356e-03
1.50586214e+01,6.54738164e-03,7.73408590e-03,-5.48025267e-03
1.50787802e+01,4.40007495e-03,7.68694794e-03,-5.83045837e-03
1.50989389e+01,5.59263816e-03,2.23705522e-03,-2.82934238e-03
1.51190987e+01,2.47088075e-03,5.31993061e-03,-3.34359868e-03
1.51392574e+01,7.79214315e-03,5.11167152e-03,-5.08823572e-03
1.51594162e+01,7.70053035e-03,6.66722376e-03,-5.19156596e-03
1.51795750e+01,5.51593909e-03,4.31085890e-03,-5.07944729e-03
1.51997337e+01,3.81870661e-03,3.69779905e-03,-3.86930676e-03
1.52198925e+01,5.16147260e-03,4.93590254e-03,-6.79771882e-03
1.52400513e+01,7.21716648e-03,1.10574451e-03,-6.80490909e-03
1.52602100e+01,7.21104117e-03,6.12100959e-03,-6.61742268e-03
1.52803698e+01,4.73589916e-03,3.70951695e-03,-5.64430375e-03
1.53005285e+01,7.21636740e-03,5.55215823e-03,-3.96198453e-03
1.53206873e+01,5.04482584e-03,3.88155715e-03,-1.59683137e-03
1.53408461e+01,3.83628346e-03,2.74172425e-03,-5.09675778e-03
1.53610039e+01,8.74422304e-03,4.36545350e-03,-7.29652867e-03
1.53811636e+01,5.61554125e-03,3.96171818e-03,-5.95349679e-03
1.54013224e+01,6.44777948e-03,2.90710665e-03,-5.05254930e-03
1.54214811e+01,7.40305521e-03,2.75930110e-03,-5.68291917e-03
1.54416399e+01,6.69225724e-03,5.67759294e-03,-2.65144324e-03
1.54617996e+01,6.47627516e-03,2.93693412e-03,-4.91486397e-03
1.54819584e+01,4.27463977e-03,6.81769243e-03,-4.74735070e-03
1.55021172e+01,5.80968568e-03,4.64828126e-03,-6.73060678e-03
1.55222750e+01,6.34498103e-03,5.07385470e-03,-5.47838863e-03
1.55424347e+01,6.68480061e-03,6.37294445e-03,-3.17289005e-03
1.55625935e+01,5.19742537e-03,7.74287432e-03,-3.69913061e-03
1.55827522e+01,6.52607623e-03,4.53163497e-03,-4.06744611e-03
1.56029110e+01,5.42086456e-03,4.25093761e-03,-4.96093649e-03
1.56230707e+01,3.71297915e-03,5.03443973e-03,-5.04029868e-03
1.56432295e+01,5.64563507e-03,3.94334272e-03,-6.00409647e-03
1.56633883e+01,7.37429317e-03,2.15423107e-03,-2.79924856e-03
1.56835470e+01,5.27412398e-03,7.48614548e-04,-3.18087963e-03
1.57037048e+01,8.28109961e-03,5.81181655e-03,-5.87227009e-03
1.57238646e+01,4.85201320e-03,5.90289664e-03,-4.70633805e-03
1.57440233e+01,6.09783968e-03,4.16012388e-03,-6.21475279e-03
1.57641821e+01,5.54949511e-03,3.84214241e-03,-2.95451097e-03
1.57843409e+01,6.45736651e-03,5.47173060e-03,-6.59638364e-03
1.58045006e+01,1.05445199e-02,2.08738563e-03,-3.19392909e-03
1.58246593e+01,2.86636036e-03,7.87070580e-03,-6.12899894e-03
1.58448181e+01,4.32124501e-03,7.34126987e-03,-6.28159801e-03
1.58649769e+01,6.06934400e-03,-6.55670243e-04,-2.69511901e-03
1.58851357e+01,7.84434099e-03,8.12077709e-03,-8.46299343e-03
1.59052944e+01,7.60492263e-03,5.47599187e-03,-6.10662811e-03
1.59254532e+01,1.01961782e-02,1.89031172e-03,-5.36999805e-03
1.59456120e+01,2.85970233e-03,6.83899783e-03,-4.12656786e-03
1.59657707e+01,1.51800178e-03,7.60785211e-03,-4.01631324e-03
1.59859304e+01,9.15514864e-03,2.54065555e-04,-2.77687795e-03
1.60060883e+01,2.91190040e-03,6.89598918e-03,-4.73989407e-03
1.60262489e+01,4.23069764e-03,8.63183755e-03,-6.25762949e-03
1.60464058e+01,4.44268528e-03,3.86744249e-03,-5.18197892e-03
1.60665646e+01,5.53324958e-03,4.41898312e-03,-4.86532878e-03
1.60867233e+01,6.06162101e-03,6.19664323e-03,-3.39020393e-03
1.61068821e+01,6.49731420e-03,4.36279038e-03,-5.94284385e-03
1.61270428e+01,7.83688389e-03,4.46665380e-03,-5.56360977e-03
1.61472015e+01,8.75594094e-03,3.81471193e-03,-2.67807487e-03
1.61673603e+01,7.31037697e-03,4.31645149e-03,-2.90151406e-03
1.61875191e+01,8.71998817e-03,4.33456106e-03,-5.35961147e-03
1.62076778e+01,5.02937986e-03,8.32584035e-03,-4.18755459e-03
1.62278366e+01,3.14945425e-03,5.77133615e-03,-6.30876236e-03
1.62479954e+01,6.73779752e-03,3.20724491e-03,-4.09780582e-03
1.62681541e+01,5.68078877e-03,6.78866403e-03,-5.46187721e-03
1.62883129e+01,4.72844252e-03,3.16383527e-03,-3.27062816e-03
1.63084717e+01,6.86190091e-03,4.19740798e-03,-7.54074054e-03
1.63286304e+01,5.10501349e-03,3.98914889e-03,-6.90238085e-03
1.63487892e+01,9.72400047e-03,5.43364743e-03,-4.85148048e-03
1.63689499e+01,9.55994893e-03,2.17553624e-03,-4.06132080e-03
1.63891087e+01,8.06857925e-03,8.71359650e-03,-4.23123036e-03
1.64092655e+01,9.86301713e-03,5.02112368e-03,-4.47943714e-03
1.64294243e+01,6.74365647e-03,4.94016381e-03,-8.88776779e-03
1.64495831e+01,6.38998859e-03,3.31616821e-03,-6.32767053e-03
1.64697437e+01,7.61024887e-03,5.61314449e-03,-5.50075900e-03
1.64899025e+01,4.65946645e-03,5.29436441e-03,-5.88798290e-03
1.65100613e+01,3.63974227e-03,6.84885122e-03,-5.18384296e-03
1.65302200e+01,7.41690351e-03,6.39291806e-03,-5.59556764e-03
1.65503788e+01,3.80911934e-03,1.89297483e-03,-2.50869780e-03
1.65705376e+01,2.75077904e-03,7.55458884e-03,-4.15932480e-03
1.65906963e+01,4.89542261e-03,2.61655566e-03,-5.71008353e-03
1.66108551e+01,5.11193788e-03,3.33667453e-03,-6.49518333e-03
1.66310139e+01,6.23099785e-03,5.40621718e-03,-6.78200601e-03
1.66511726e+01,8.60254280e-03,9.76581126e-03,-6.55110972e-03
1.66713314e+01,6.47787284e-03,6.61635725e-03,-1.97633193e-03
1.66914902e+01,8.79189372e-03,5.55189187e-03,-2.73959385e-03
1.67116508e+01,5.37718832e-03,8.82997643e-03,-4.30340180e-03
1.67318096e+01,6.28053257e-03,2.07726567e-04,-5.65096131e-03
1.67519684e+01,8.07124190e-03,4.62963898e-03,-5.55056008e-03
1.67721252e+01,4.70820256e-03,7.95566104e-03,-5.62646054e-03
1.67922859e+01,8.86672828e-03,3.02108983e-03,-4.39075381e-03
1.68124447e+01,1.06561063e-02,5.24775870e-03,-7.79240951e-03
1.68326035e+01,7.82356784e-03,4.81632678e-03,-8.64994712e-03
1.68527622e+01,5.06027229e-03,4.99795424e-03,-5.94710512e-03
1.68729210e+01,4.36039362e-03,6.94206217e-03,-1.71001570e-03
1.68930798e+01,3.87676363e-03,2.61362619e-03,-3.84400669e-03
1.69132385e+01,4.28023236e-03,4.45227278e-03,-6.59904676e-03
1.69333973e+01,6.45896466e-03,6.92075677e-03,-5.18464204e-03
1.69535561e+01,9.67739429e-03,5.69117535e-03,-6.20569801e-03
1.69737148e+01,9.44596622e-03,5.12099219e-03,-5.67359850e-03
1.69938736e+01,6.35110633e-03,5.57452859e-03,-2.64718221e-03
1.70140324e+01,4.85840486e-03,5.56866964e-03,-5.97240496e-03
1.70341930e+01,3.97609966e-03,4.80993511e-03,-4.37477464e-03
1.70543518e+01,2.00536032e-03,3.24799120e-03,-5.94470836e-03
1.70745106e+01,4.03815135e-03,6.76309736e-03,-5.66800591e-03
1.70946693e+01,4.12976369e-03,2.88180658e-03,-3.23653966e-03
1.71148281e+01,4.31751693e-03,4.86559514e-03,-5.67466347e-03
1.71349869e+01,5.23950299e-03,5.15108602e-03,-7.94820394e-03
1.71551456e+01,2.82721175e-03,7.92396907e-03,-6.87042298e-03
1.71753044e+01,3.82909295e-03,3.75612243e-03,-5.37931919e-03
1.71954632e+01,7.15191895e-03,5.76121639e-03,-1.93212333e-03
1.72156219e+01,7.25951092e-03,5.16360300e-03,-5.04083140e-03
1.72357807e+01,6.15429878e-03,4.89249313e-03,-1.66447565e-03
1.72559395e+01,6.22673705e-03,5.97426901e-03,-7.78468605e-03
1.72761002e+01,3.77822667e-03,4.52391151e-03,-6.66855555e-03
1.72962589e+01,8.38229991e-03,5.60089387e-03,-5.78518491e-03
1.73164177e+01,5.95163228e-03,6.74418919e-03,-4.20220196e-03
1.73365746e+01,3.77769396e-03,5.06879436e-03,-4.55613574e-03
1.73567333e+01,3.15957423e-03,6.10902533e-03,-5.15694497e-03
1.73768940e+01,3.16117215e-03,5.48158446e-03,-6.17507147e-03
1.73970528e+01,7.86005333e-03,4.87278588e-03,-6.00196607e-03
1.74172115e+01,9.14263166e-03,5.87626500e-03,-3.54014011e-03
1.74373703e+01,5.87866176e-03,4.69382154e-03,-3.82030453e-03
1.74575291e+01,9.04595945e-03,5.81474602e-03,-5.43524558e-03
1.74776878e+01,6.61502592e-03,3.67835816e-03,-4.24854085e-03
1.74978466e+01,4.88849869e-03,4.26878082e-03,-6.12393906e-03
1.75180054e+01,7.26803299e-03,3.56357591e-03,-6.21315464e-03
1.75381641e+01,5.11726411e-03,3.18034692e-03,-4.16145567e-03
1.75583229e+01,6.88879890e-03,5.02751535e-03,-3.72789288e-03
1.75784817e+01,6.36921590e-03,5.54629928e-03,-5.04882075e-03
1.75986404e+01,6.01927657e-03,6.70024706e-03,-4.87837847e-03
1.76188011e+01,5.73911192e-03,7.62116816e-03,-5.21899667e-03
1.76389599e+01,6.73833024e-03,6.66163117e-03,-3.78781394e-03
1.76591187e+01,4.03761864e-03,3.26210610e-03,-6.71622576e-03
1.76792774e+01,6.17081067e-03,4.75028018e-03,-6.67627854e-03
1.76994362e+01,7.02488609e-03,4.48369794e-03,-4.39847680e-03
1.77195950e+01,7.34792789e-03,5.64936362e-03,-3.43201566e-03
1.77397537e+01,7.49227125e-03,4.44295164e-03,-3.50578525e-03
1.77599125e+01,4.79661953e-03,4.99981875e-03,-7.73328729e-03
1.77800713e+01,7.52742495e-03,3.55745060e-03,-5.10741025e-03
1.78002300e+01,9.08723846e-03,6.36921590e-03,-5.14309667e-03
1.78203888e+01,7.30292033e-03,2.37074587e-03,-5.12871565e-03
1.78405476e+01,7.31224148e-03,4.13642172e-03,-3.98728484e-03
1.78607063e+01,7.22915074e-03,5.76414587e-03,-3.88262258e-03
1.78808670e+01,6.88693440e-03,5.49197057e-03,-5.39210206e-03
1.79010258e+01,8.19827523e-03,5.59263816e-03,-6.72634598e-03
1.79211845e+01,7.37429317e-03,6.27201051e-03,-5.22352429e-03
1.79413414e+01,6.99852081e-03,6.46136142e-03,-2.48073461e-03
1.79615002e+01,7.49573298e-03,6.50184136e-03,-4.84056165e-03
1.79816608e+01,5.62193291e-03,6.11941144e-03,-4.31964733e-03
1.80018196e+01,4.65147709e-03,7.89494067e-03,-5.61793847e-03
1.80219784e+01,5.52339619e-03,6.91649551e-03,-4.92604915e-03
1.80421371e+01,6.60384027e-03,4.05439641e-03,-6.06082194e-03
1.80622959e+01,9.05048661e-03,4.62990534e-03,-4.40833066e-03
1.80824547e+01,7.65791954e-03,4.80833743e-03,-6.60197623e-03
1.81026134e+01,3.99926910e-03,2.90311198e-03,-5.66134788e-03
1.81227722e+01,9.85582639e-03,4.23176307e-03,-4.89116181e-03
1.81429310e+01,7.39852758e-03,3.52176419e-03,-3.45918001e-03
1.81630898e+01,7.63182063e-03,7.96365086e-03,-4.47624130e-03
1.81832485e+01,6.92608301e-03,6.06188737e-03,-4.31591878e-03
1.82034073e+01,8.79295915e-03,4.02376987e-03,-5.73138893e-03
1.82235661e+01,5.83898043e-03,2.90604145e-03,-7.73781445e-03
1.82437267e+01,5.98465558e-03,3.41683556e-03,-5.67839202e-03
1.82638855e+01,5.88585250e-03,1.73584837e-03,-5.30634820e-03
1.82840443e+01,5.26293879e-03,6.58360031e-03,-3.19126598e-03
1.83042030e+01,8.31944868e-03,7.90825672e-03,-3.47755570e-03
1.83243618e+01,2.07806448e-03,-6.20782841e-04,-6.72208471e-03
1.83445206e+01,4.74548666e-03,6.71595940e-03,-7.35138962e-03
1.83646793e+01,6.01315126e-03,1.65382307e-03,-3.74680129e-03
1.83848381e+01,8.16791505e-03,4.00965521e-03,-3.16783017e-03
1.84049969e+01,5.95482811e-03,7.49866245e-03,-5.71034988e-03
1.84251556e+01,5.58092026e-03,4.69648466e-03,-5.72632905e-03
1.84453144e+01,6.30210433e-03,4.01657959e-03,-6.03978289e-03
1.84654732e+01,8.86220112e-03,7.37109734e-03,-4.98517137e-03
1.84856339e+01,7.32395938e-03,3.13640479e-03,-3.40298726e-03
1.85057926e+01,4.90447739e-03,5.62166655e-03,-4.36252402e-03
1.85259514e+01,5.27359173e-03,3.02508473e-03,-6.12340635e-03
1.85461102e+01,7.43075181e-03,4.31245659e-03,-5.79983229e-03
1.85662689e+01,7.97643326e-03,1.81361265e-03,-3.44932615e-03
1.85864277e+01,8.45473725e-03,3.94174457e-03,-1.94783602e-03
1.86065865e+01,2.92654778e-03,6.76442916e-03,-3.32042924e-03
1.86267452e+01,4.80780471e-03,6.29731081e-03,-6.05895789e-03
1.86469040e+01,5.99930296e-03,3.46423988e-03,-4.48529609e-03
1.86670628e+01,7.15085398e-03,4.69195703e-03,-7.54846353e-03
1.86872215e+01,8.03076196e-03,4.89968387e-03,-4.89595532e-03
1.87073803e+01,8.75700638e-03,5.20727877e-03,-5.52579295e-03
1.87275391e+01,7.00517884e-03,5.24376426e-03,-6.25363505e-03
1.87476997e+01,6.67654490e-03,6.03339123e-03,-5.03790192e-03
1.87678585e+01,5.23470948e-03,4.77398233e-03,-5.04242908e-03
1.87880154e+01,2.92148767e-03,4.54335287e-03,-5.74896578e-03
1.88081741e+01,4.72178450e-03,5.98572101e-03,-7.53967511e-03
1.88283348e+01,6.82435045e-03,6.38386328e-03,-7.20598130e-03
1.88484936e+01,5.01100393e-03,5.87999355e-03,-6.10210095e-03
1.88686523e+01,6.84139458e-03,2.67993892e-03,-5.11167152e-03
1.88888111e+01,8.30080640e-03,4.11884487e-03,-3.73774651e-03
1.89089699e+01,6.64618472e-03,8.35540146e-03,-3.39206820e-03
1.89291286e+01,7.96471536e-03,5.51913492e-03,-4.20193560e-03
1.89492874e+01,7.96418358e-03,5.40994527e-03,-3.70046240e-03
1.89694481e+01,3.90685722e-03,1.82293379e-03,-4.87278588e-03
1.89896049e+01,5.40701579e-03,6.41422346e-03,-5.41127706e-03
1.90097637e+01,7.64327217e-03,5.36147598e-03,-3.60165909e-03
1.90299244e+01,6.33645896e-03,6.18865388e-03,-7.95379654e-03
1.90500832e+01,3.76278022e-03,4.99742152e-03,-6.23845495e-03
1.90702419e+01,7.79240951e-03,3.44639667e-03,-5.76680899e-03
1.90904007e+01,3.85199627e-03,4.36864933e-03,-6.80411002e-03
1.91105595e+01,7.73222186e-03,4.01631324e-03,-4.26904717e-03
1.91307182e+01,8.06485023e-03,7.78415333e-03,-4.49834531e-03
1.91508770e+01,6.22940017e-03,6.89598918e-03,-4.91166813e-03
1.91710358e+01,5.33804018e-03,5.14469435e-03,-5.88079216e-03
1.91911964e+01,5.90928830e-03,4.82511520e-03,-6.53379923e-03
1.92113533e+01,5.81927318e-03,4.34255041e-03,-5.66587504e-03
1.92315121e+01,7.38547835e-03,3.81471193e-03,-4.29567881e-03
1.92516708e+01,6.14151591e-03,6.32953504e-03,-4.58862633e-03
1.92718315e+01,4.23043128e-03,6.26535295e-03,-6.12686854e-03
1.92919903e+01,7.34899286e-03,3.35771358e-03,-2.74305581e-03
1.93121490e+01,5.07758278e-03,5.63231949e-03,-4.38782433e-03
1.93323078e+01,6.41129399e-03,6.48426451e-03,-4.25040489e-03
1.93524666e+01,5.71168168e-03,5.89037966e-03,-7.25232018e-03
1.93726254e+01,5.44563169e-03,6.37720572e-03,-7.85019994e-03
1.93927841e+01,4.41126013e-03,5.06187044e-03,-3.70072853e-03
1.94129429e+01,4.11192048e-03,7.76577787e-03,-2.81842332e-03
1.94331036e+01,4.90793958e-03,5.52739063e-03,-2.91509600e-03
1.94532604e+01,9.62359924e-03,6.03978289e-03,-6.49944460e-03
1.94734192e+01,7.07229041e-03,3.43068410e-03,-6.76789135e-03
1.94935780e+01,7.74607016e-03,3.12335533e-03,-7.80146383e-03
1.95137367e+01,1.20510701e-02,3.48447985e-03,-3.66823794e-03
1.95338974e+01,5.64856455e-03,5.62166655e-03,-3.07302154e-03
1.95540562e+01,4.05492913e-03,3.82882659e-03,-3.08021205e-03
1.95742149e+01,3.77130229e-03,1.54516601e-03,-3.65731912e-03
1.95943737e+01,3.02348682e-03,4.17983113e-03,-4.38755797e-03
1.96145325e+01,5.16253756e-03,6.46429090e-03,-5.93139231e-03
1.96346912e+01,3.96038685e-03,4.62644361e-03,-7.09412852e-03
1.96548500e+01,3.83974565e-03,7.07948115e-03,-5.41900005e-03
1.96750088e+01,9.11626685e-03,5.62512875e-03,-4.36305674e-03
1.96951675e+01,6.75777113e-03,2.81309709e-03,-3.30445031e-03
1.97153263e+01,7.53674563e-03,6.26242347e-03,-6.07333891e-03
1.97354851e+01,4.20699548e-03,5.97799756e-03,-4.49941074e-03
1.97556438e+01,4.98144282e-03,5.58012119e-03,-3.81764141e-03
1.97758045e+01,4.78703203e-03,3.19925533e-03,-6.30530016e-03
1.97959633e+01,6.30822964e-03,4.26691677e-03,-5.62353106e-03
1.98161221e+01,6.62967330e-03,5.12791658e-03,-5.27731981e-03
1.98362808e+01,5.56121301e-03,5.35108941e-03,-4.31139162e-03
1.98564396e+01,6.70291018e-03,5.86800929e-03,-6.55430555e-03
1.98765984e+01,4.57610982e-03,4.21418622e-03,-5.72126871e-03
1.98967571e+01,5.74576994e-03,5.21473587e-03,-4.57424531e-03
1.99169159e+01,3.65252537e-03,4.44668019e-03,-1.90895388e-03
1.99370747e+01,5.29010314e-03,3.80539079e-03,-3.55132530e-03
1.99572334e+01,5.70608908e-03,6.58493210e-03,-4.05253237e-03
1.99773922e+01,6.11275341e-03,2.54544942e-03,-6.69145864e-03
1.99975510e+01,6.78333733e-03,6.71489444e-03,-5.76947210e-03
2.00177097e+01,8.23076535e-03,5.66907087e-03,-6.43819198e-03
2.00378685e+01,4.13349224e-03,3.76437814e-03,-3.92416772e-03
2.00580273e+01,7.92876352e-03,3.14945425e-03,-4.29754285e-03
2.00781879e+01,2.02639936e-03,6.94552390e-03,-5.78119000e-03
2.00983467e+01,4.08422388e-03,3.45971249e-03,-4.39794408e-03
2.01185055e+01,2.14198045e-03,5.47945406e-03,-4.06291848e-03
2.01386623e+01,5.38890623e-03,4.06185305e-03,-4.58436552e-03
2.01588211e+01,7.66670797e-03,5.01286797e-03,-2.95078242e-03
2.01789818e+01,8.28988757e-03,6.19424647e-03,-4.49994346e-03
2.01991405e+01,7.96285179e-03,6.44804537e-03,-7.82623142e-03
2.02192993e+01,6.00702595e-03,5.71727427e-03,-7.62542896e-03
2.02394581e+01,5.81288151e-03,3.51457368e-03,-4.23389347e-03
2.02596169e+01,6.78147329e-03,3.98675213e-03,-3.52868834e-03
2.02797756e+01,5.08024590e-03,4.80780471e-03,-5.03577106e-03
2.02999344e+01,6.06108829e-03,5.45548555e-03,-5.31060947e-03
2.03200932e+01,6.91196835e-03,5.24909049e-03,-6.82328502e-03
2.03402538e+01,3.11856158e-03,3.63308424e-03,-6.62567839e-03
2.03604107e+01,5.31859882e-03,4.65174345e-03,-7.17988238e-03
2.03805695e+01,8.11438542e-03,2.18725414e-03,-5.36493817e-03
2.04007282e+01,6.02833135e-03,7.92689901e-03,-8.86992458e-03
2.04208908e+01,7.22009595e-03,4.78596659e-03,-7.86857586e-03
2.04410496e+01,2.28073122e-03,2.21042358e-03,-4.06211941e-03
2.04612083e+01,5.05494606e-03,7.13327713e-03,-1.81467796e-03
2.04813671e+01,5.92713105e-03,1.09748868e-03,-5.58065390e-03
2.05015259e+01,8.75088107e-03,2.92095495e-03,-4.04853746e-03
2.05216846e+01,6.50051003e-03,5.83844818e-03,-4.71779006e-03
2.05418434e+01,7.70692201e-03,2.88979616e-03,-7.67230056e-03
2.05620022e+01,5.79077750e-03,1.81680848e-03,-2.63839378e-03
2.05821609e+01,4.88370471e-03,8.09814036e-03,-2.76196445e-03
2.06023197e+01,5.02192276e-03,8.06245394e-03,-5.99477580e-03
2.06224785e+01,8.20866134e-03,3.35638179e-03,-1.91321492e-03
2.06426373e+01,4.86186706e-03,5.60009526e-03,-3.98062682e-03
2.06627979e+01,8.80520977e-03,2.17979727e-03,-3.77050345e-03
2.06829567e+01,4.90900502e-03,4.43975581e-03,-3.85758886e-03
2.07031155e+01,6.71888888e-03,4.47624130e-03,-7.57269841e-03
2.07232742e+01,4.09088191e-03,4.12283977e-03,-7.78095750e-03
2.07434330e+01,5.30102197e-03,5.47758956e-03,-5.12338942e-03
2.07635918e+01,7.79933343e-03,6.15989137e-03,-5.43551194e-03
2.07837505e+01,7.11649889e-03,3.69167398e-03,-2.88606761e-03
2.08039093e+01,8.17856751e-03,3.89141100e-03,-6.54365309e-03
2.08240681e+01,6.05576206e-03,6.80943672e-03,-8.08988418e-03
2.08442268e+01,7.03234319e-03,3.76278022e-03,-7.63714686e-03
2.08643856e+01,2.61948514e-03,5.48238354e-03,-6.53593009e-03
2.08845444e+01,4.40034084e-03,5.01313433e-03,-3.07168998e-03
2.09047031e+01,5.31913154e-03,5.85629139e-03,-2.81336345e-03
2.09248638e+01,1.82000431e-03,4.45813173e-03,-5.29489666e-03
2.09450226e+01,9.89337731e-03,5.75775420e-03,-4.71832231e-03
2.09651814e+01,1.02515724e-02,2.95744045e-03,-6.01528212e-03
2.09853401e+01,9.54290479e-03,5.55482134e-03,-5.14416210e-03
2.10054989e+01,7.61317834e-03,3.41071049e-03,-3.08607100e-03
2.10256596e+01,6.06295234e-03,6.52873935e-03,-5.36254095e-03
2.10458183e+01,4.48023574e-03,7.90426228e-03,-6.41235942e-03
2.10659752e+01,8.79615452e-03,3.99127929e-03,-5.80515852e-03
2.10861340e+01,6.93300739e-03,5.69623522e-03,-4.86825826e-03
2.11062927e+01,6.88480400e-03,3.98009410e-03,-4.77957539e-03
2.11264534e+01,7.55885011e-03,6.05309894e-03,-5.68558276e-03
2.11466122e+01,7.99188018e-03,5.19289775e-03,-5.41021163e-03
2.11667709e+01,5.68238692e-03,4.95427847e-03,-6.44138781e-03
2.11869297e+01,6.12979801e-03,6.34125294e-03,-4.52444423e-03
2.12070885e+01,5.84031222e-04,4.27730288e-03,-3.92363500e-03
2.12272472e+01,6.61289506e-03,5.86241623e-03,-5.43311471e-03
2.12474060e+01,6.40010880e-03,5.11007337e-03,-3.70046240e-03
2.12675648e+01,7.84247648e-03,5.05521242e-03,-5.91621222e-03
2.12877254e+01,6.51968457e-03,4.61019808e-03,-4.29008622e-03
2.13078823e+01,7.30292033e-03,6.13379246e-03,-6.17826730e-03
2.13280411e+01,5.18677244e-03,4.16678190e-03,-4.21232171e-03
2.13481998e+01,8.83530360e-03,5.09569235e-03,-5.50502026e-03
2.13683605e+01,4.68769623e-03,3.84240877e-03,-5.44003909e-03
2.13885193e+01,6.17160928e-03,4.91353218e-03,-5.31087583e-03
2.14086781e+01,5.86721022e-03,5.03364066e-03,-4.29434702e-03
2.14288368e+01,3.26263858e-03,7.94127956e-03,-3.88581841e-03
2.14489956e+01,8.42437707e-03,5.18996827e-03,-4.23549116e-03
2.14691544e+01,6.67547947e-03,2.98140873e-03,-6.80996897e-03
2.14893131e+01,5.69010992e-03,5.94550697e-03,-7.00571155e-03
2.15094719e+01,9.13597364e-03,7.94447586e-03,-5.55375591e-03
2.15296326e+01,5.15401550e-03,4.33083251e-03,-3.41124297e-03
2.15497894e+01,6.50903210e-03,5.84430713e-03,-3.67622753e-03
2.15699482e+01,7.86165148e-03,4.45786538e-03,-1.91960647e-03
2.15901070e+01,6.33725803e-03,3.81151610e-03,-5.49623184e-03
2.16102657e+01,4.59768111e-03,7.72369979e-03,-5.42592444e-03
2.16304264e+01,4.34867572e-03,5.54283708e-03,-4.55613574e-03
2.16505852e+01,4.45333775e-03,3.21496814e-03,-5.39103709e-03
2.16707439e+01,6.57348055e-03,4.96759452e-03,-4.11724718e-03
2.16909027e+01,6.61449321e-03,5.98066067e-03,-6.04564184e-03
2.17110615e+01,2.46262504e-03,6.74259104e-03,-5.79423970e-03
2.17312202e+01,2.64984532e-03,1.64796412e-03,-2.97661521e-03
2.17513790e+01,-4.76972142e-04,5.10421442e-03,-4.21551755e-03
2.17715378e+01,7.87683111e-03,7.93781783e-03,-3.30338511e-03
2.17916965e+01,1.29663981e-02,6.01874385e-03,-5.86161762e-03
2.18118553e+01,5.17425546e-03,7.88854901e-03,-8.26458819e-03
2.18320141e+01,5.93858305e-03,3.28660710e-03,-5.55854989e-03
2.18521729e+01,7.27628870e-03,4.58516460e-03,-3.90286255e-03
2.18723335e+01,8.17031227e-03,4.38649254e-03,-6.10316638e-03
2.18924923e+01,6.63579861e-03,3.13161104e-03,-3.96677852e-03
2.19126511e+01,6.16894616e-03,6.27707085e-03,-4.89196042e-03
2.19328098e+01,4.70740348e-03,5.60036162e-03,-5.22885052e-03
2.19529686e+01,7.39586446e-03,3.57369590e-03,-6.35057408e-03
2.19731274e+01,5.95349679e-03,7.18254538e-04,-6.82701357e-03
2.19932861e+01,6.69571944e-03,3.23547446e-03,-7.23554241e-03
2.20134468e+01,4.83337091e-03,4.56625596e-03,-6.85710693e-03
2.20336056e+01,3.88475298e-03,5.65042906e-03,-4.75054653e-03
2.20537624e+01,1.04076334e-03,3.23893642e-03,-4.41685272e-03
2.20739212e+01,4.52151475e-03,5.45255607e-03,-2.17047636e-03
2.20940800e+01,5.12791658e-03,3.56064644e-03,-3.47782206e-03
2.21142406e+01,6.10609585e-03,5.09436103e-03,-7.70106306e-03
2.21343994e+01,4.62990534e-03,6.48240047e-03,-6.32500742e-03
2.21545582e+01,3.26157338e-03,3.08180996e-03,-4.37690504e-03
2.21747169e+01,6.79665338e-03,1.98911503e-03,-5.10927429e-03
2.21948757e+01,6.25203690e-03,3.90605838e-03,-5.07944729e-03
2.22150345e+01,8.51572398e-03,6.96310075e-03,-6.31408859e-03
2.22351933e+01,7.88695179e-03,3.80645622e-03,-3.39659560e-03
2.22553520e+01,4.09487635e-03,7.34473206e-03,-3.58541380e-03
2.22755127e+01,5.98066067e-03,6.01235265e-03,-3.18301003e-03
2.22956696e+01,6.63366774e-03,5.68744680e-03,-6.83180708e-03
2.23158283e+01,5.48984017e-03,5.10661118e-03,-5.63791208e-03
2.23359871e+01,7.63368467e-03,6.00010203e-03,-6.00942317e-03
2.23561478e+01,7.84034654e-03,4.68556536e-03,-3.66637390e-03
2.23763065e+01,5.58997504e-03,5.62646054e-03,-3.83947929e-03
2.23964653e+01,4.35133884e-03,4.39421600e-03,-4.84295841e-03
2.24166241e+01,4.21791431e-03,3.85439303e-03,-6.23659045e-03
2.24367828e+01,4.91033634e-03,2.58513051e-03,-5.70715405e-03
2.24569416e+01,4.93909838e-03,4.13722079e-03,-4.30926075e-03
2.24771004e+01,2.61708838e-03,3.38088302e-03,-3.72389820e-03
2.24972591e+01,4.09807218e-03,5.88585250e-03,-3.92123824e-03
